id,nivel,nombre,turno,domicilio,colonia,alcaldia,sostenimiento,ubicacion,lat,lon,coordenadas
2817,Preescolar,COLEGIO HAMPTON,MATUTINO,AGIABAMPO NO. 43,MAGDALENA MIXHUCA,VENUSTIANO CARRANZA,Particular,"AGIABAMPO NO. 43, MAGDALENA MIXHUCA, VENUSTIANO CARRANZA",19.4115392,-99.1193081,"19.4115392,-99.1193081"
2818,Preescolar,CYPRESS GARDEN,MATUTINO,AZTECAS NO. 16,EL MOLINO  IZTAPALAPA,IZTAPALAPA,Particular,"AZTECAS NO. 16, EL MOLINO  IZTAPALAPA, IZTAPALAPA",19.3560804,-99.0867377,"19.3560804,-99.0867377"
2819,Preescolar,FUERTE DE LORETO,MATUTINO,RAFAEL SALDAÑA MZ. 34 LT. 20,UNIDAD HABITACIONAL EJERCITO DE ORIENTE PEÑON,IZTAPALAPA,Particular,"RAFAEL SALDAÑA MZ. 34 LT. 20, UNIDAD HABITACIONAL EJERCITO DE ORIENTE PEÑON, IZTAPALAPA",19.3684698,-99.0315097,"19.3684698,-99.0315097"
2820,Preescolar,COLEGIO IMCA,MATUTINO,AZTECAS NO. 16,LA ASUNCION,IZTAPALAPA,Particular,"AZTECAS NO. 16, LA ASUNCION, IZTAPALAPA",19.3612336,-99.0927781,"19.3612336,-99.0927781"
2821,Preescolar,COLEGIO DE ORIENTE,MATUTINO,11 DE AGOSTO DE 1859 NO. 1579,LEYES DE REFORMA,IZTAPALAPA,Particular,"11 DE AGOSTO DE 1859 NO. 1579, LEYES DE REFORMA, IZTAPALAPA",19.3804353,-99.0717451,"19.3804353,-99.0717451"
2822,Preescolar,CESAR COLL,MATUTINO,MURALLA DE CAMPECHE MZ. 33 LT. 7,BUENAVISTA,IZTAPALAPA,Particular,"MURALLA DE CAMPECHE MZ. 33 LT. 7, BUENAVISTA, IZTAPALAPA",19.3313528,-99.027455,"19.3313528,-99.027455"
2823,Preescolar,ESTRELLITA FELIZ,MATUTINO,PROLONGACIÓN 5 DE MAYO NO. 205,VALLE DE LUCES,IZTAPALAPA,Particular,"PROLONGACIÓN 5 DE MAYO NO. 205, VALLE DE LUCES, IZTAPALAPA",19.3627197,-99.0984322,"19.3627197,-99.0984322"
2824,Preescolar,SIMBA,MATUTINO,POPOCATEPELT MZ. 111 LT. 18,SAN MIGUEL TEOTONGO,IZTAPALAPA,Particular,"POPOCATEPELT MZ. 111 LT. 18, SAN MIGUEL TEOTONGO, IZTAPALAPA",19.3434287,-98.9880319,"19.3434287,-98.9880319"
2825,Preescolar,TOPILTZIN,MATUTINO,ERNESTO AGUIRRE COLORADO NO. 3,SAN LORENZO XICOTENCATL,IZTAPALAPA,Particular,"ERNESTO AGUIRRE COLORADO NO. 3, SAN LORENZO XICOTENCATL, IZTAPALAPA",19.384328,-99.0229653,"19.384328,-99.0229653"
2826,Preescolar,COLEGIO RODOLFO USIGLI PLANTEL IZTAPALAPA,MATUTINO,GERMANIO NO. 34,PARAJE SAN JUAN,IZTAPALAPA,Particular,"GERMANIO NO. 34, PARAJE SAN JUAN, IZTAPALAPA",19.346293,-99.0801115,"19.346293,-99.0801115"
2827,Preescolar,COLEGIO HUMANISTA MARTÍN LUTHER KING,MATUTINO,EL ROSARIO MZ. 8 LT. 12,EL ROSARIO,IZTAPALAPA,Particular,"EL ROSARIO MZ. 8 LT. 12, EL ROSARIO, IZTAPALAPA",19.3053438,-99.0669,"19.3053438,-99.0669"
2828,Preescolar,PEQUEÑOS ESTUDIANTES,MATUTINO,ADOLFO BONILLA DORANTES MZ. 1  LT. 22,EJERCITO DE AGUA PRIETA,IZTAPALAPA,Particular,"ADOLFO BONILLA DORANTES MZ. 1  LT. 22, EJERCITO DE AGUA PRIETA, IZTAPALAPA",19.3664628,-99.0360627,"19.3664628,-99.0360627"
2829,Preescolar,INSTITUTO DE DESARROLLO INFANTIL SHERVID,MATUTINO,PASEO DE LA HACIENDA NO.20,PASEOS DE TAXQUEÑA,COYOACAN,Particular,"PASEO DE LA HACIENDA NO.20, PASEOS DE TAXQUEÑA, COYOACAN",19.3460897,-99.1254464,"19.3460897,-99.1254464"
2830,Preescolar,COLEGIO BRIGHTON,MATUTINO,AV. CANTERA NO. 253,SANTA URSULA XITLA,TLALPAN,Particular,"AV. CANTERA NO. 253, SANTA URSULA XITLA, TLALPAN",19.280637,-99.1837962,"19.280637,-99.1837962"
2831,Preescolar,COLEGIO GANDHI,MATUTINO,TUNAL MZ. 48 LT. 4,BUENAVISTA,IZTAPALAPA,Particular,"TUNAL MZ. 48 LT. 4, BUENAVISTA, IZTAPALAPA",19.3284426,-99.034466,"19.3284426,-99.034466"
2832,Preescolar,MANITAS MAGICAS,MATUTINO,FLOR DE MAYUKI MZ. 25 LT. 19,LOMAS SAN LORENZO,IZTAPALAPA,Particular,"FLOR DE MAYUKI MZ. 25 LT. 19, LOMAS SAN LORENZO, IZTAPALAPA",19.3187574,-99.0701369,"19.3187574,-99.0701369"
2833,Preescolar,COLEGIO NIÑOS DE MÉXICO,MATUTINO,EBANO S/N LT. 27,EL MANTO,IZTAPALAPA,Particular,"EBANO S/N LT. 27, EL MANTO, IZTAPALAPA",19.3483679,-99.0819545,"19.3483679,-99.0819545"
2834,Preescolar,POPOCATEPETL,MATUTINO,ELOY CAVAZOS MZ. 29 LT. 3,SAN MIGUEL TEOTONGO,IZTAPALAPA,Particular,"ELOY CAVAZOS MZ. 29 LT. 3, SAN MIGUEL TEOTONGO, IZTAPALAPA",19.3371501,-98.9883251,"19.3371501,-98.9883251"
2835,Preescolar,NEW FRIENDS,MATUTINO,TICOMAC NO. 80,SAN IGNACIO,IZTAPALAPA,Particular,"TICOMAC NO. 80, SAN IGNACIO, IZTAPALAPA",19.3663604,-99.0969268,"19.3663604,-99.0969268"
2836,Preescolar,INSTITUTO GRAN BRETAÑA,MATUTINO,IGNACIO RAMOS PRASLOW NO. 9,CONSTITUCION 1917,IZTAPALAPA,Particular,"IGNACIO RAMOS PRASLOW NO. 9, CONSTITUCION 1917, IZTAPALAPA",19.3444753,-99.0588297,"19.3444753,-99.0588297"
2837,Preescolar,ANA SULLIVAN,MATUTINO,1ER. RETORNO DE VILLA FRANQUEZA No. 20,DESARROLLO URBANO QUETZALCOATL,IZTAPALAPA,Particular,"1ER. RETORNO DE VILLA FRANQUEZA No. 20, DESARROLLO URBANO QUETZALCOATL, IZTAPALAPA",19.3261251,-99.039479,"19.3261251,-99.039479"
2838,Preescolar,QUETZALCOATL,MATUTINO,INSURGENTES MZ. 22 LT. 3 A,DESARROLLO URBANO QUETZALCOATL,IZTAPALAPA,Particular,"INSURGENTES MZ. 22 LT. 3 A, DESARROLLO URBANO QUETZALCOATL, IZTAPALAPA",19.3245518,-99.0419068,"19.3245518,-99.0419068"
2839,Preescolar,THE CHURCHILL SCHOOL,MATUTINO,FELIPE VILLANUEVA NO. 34 Y 36,GUADALUPE INN,ALVARO OBREGON,Particular,"FELIPE VILLANUEVA NO. 34 Y 36, GUADALUPE INN, ALVARO OBREGON",19.3603836,-99.1888885,"19.3603836,-99.1888885"
2840,Preescolar,MONTESSORI CHILDREN'S SCHOOL,MATUTINO,MARAVATIO NO. 242,CLAVERIA,AZCAPOTZALCO,Particular,"MARAVATIO NO. 242, CLAVERIA, AZCAPOTZALCO",19.467713,-99.1796556,"19.467713,-99.1796556"
2841,Preescolar,CENTRO DE APRENDIZAJE Y DESARROLLO INTEGRAL ENGELS,MATUTINO,CERRO DE JESUS NO. 226,CAMPESTRE CHURUBUSCO,COYOACAN,Particular,"CERRO DE JESUS NO. 226, CAMPESTRE CHURUBUSCO, COYOACAN",19.3425661,-99.1323633,"19.3425661,-99.1323633"
2842,Preescolar,JUAN ENRIQUE PESTALOZZI,MATUTINO,CALZADA DE LAS BOMBAS NO. 282,LOS CEDROS,COYOACAN,Particular,"CALZADA DE LAS BOMBAS NO. 282, LOS CEDROS, COYOACAN",19.3119336,-99.1144855,"19.3119336,-99.1144855"
2843,Preescolar,EL PRINCIPITO,MATUTINO,CARRIL MZ. 8 LT. 4,SAN MIGUEL TEOTONGO,IZTAPALAPA,Particular,"CARRIL MZ. 8 LT. 4, SAN MIGUEL TEOTONGO, IZTAPALAPA",19.3394605,-98.9859157,"19.3394605,-98.9859157"
2844,Preescolar,COLEGIO GALLARDIN,MATUTINO,GALLARDIN NO. 39,LOS ANGELES APANOAYA,IZTAPALAPA,Particular,"GALLARDIN NO. 39, LOS ANGELES APANOAYA, IZTAPALAPA",19.3416558,-99.0603672,"19.3416558,-99.0603672"
2845,Preescolar,INSTITUTO ERNEST HEMINGWAY,MATUTINO,ZULUAGA NO. 5 ESQ. ERMITA IZTAPALAPA,SAN MIGUEL AMPLIACION,IZTAPALAPA,Particular,"ZULUAGA NO. 5 ESQ. ERMITA IZTAPALAPA, SAN MIGUEL AMPLIACION, IZTAPALAPA",19.3498696,-99.0722206,"19.3498696,-99.0722206"
2846,Preescolar,LIC. JUSTO SIERRA MÉNDEZ,MATUTINO,CALLEJON GENERAL ANAYA NO. 38,CHURUBUSCO,COYOACAN,Particular,"CALLEJON GENERAL ANAYA NO. 38, CHURUBUSCO, COYOACAN",19.3519132,-99.1474287,"19.3519132,-99.1474287"
2847,Preescolar,JARDÍN DE NIÑOS D'ANGELO,MATUTINO,HERREROS NO. 125,20 DE NOVIEMBRE,VENUSTIANO CARRANZA,Particular,"HERREROS NO. 125, 20 DE NOVIEMBRE, VENUSTIANO CARRANZA",19.4393087,-99.1124334,"19.4393087,-99.1124334"
2848,Preescolar,COLEGIO BONAVENTURE,MATUTINO,EMILIANO CARRANZA NO. 62,ZACAHUITZCO,BENITO JUAREZ,Particular,"EMILIANO CARRANZA NO. 62, ZACAHUITZCO, BENITO JUAREZ",19.3721612,-99.1388485,"19.3721612,-99.1388485"
2849,Preescolar,COLEGIO BOSQUES,MATUTINO,AV. PROLONGACION CENTENARIO NO. 1859,BOSQUES DE TARANGO,ALVARO OBREGON,Particular,"AV. PROLONGACION CENTENARIO NO. 1859, BOSQUES DE TARANGO, ALVARO OBREGON",19.3479236,-99.2539678,"19.3479236,-99.2539678"
2850,Preescolar,COLEGIO BILINGÜE EL MUNDO DE LOS NIÑOS,MATUTINO,RICARDO CASTRO NO. 5,PERALVILLO,CUAUHTEMOC,Particular,"RICARDO CASTRO NO. 5, PERALVILLO, CUAUHTEMOC",19.4601724,-99.1283389,"19.4601724,-99.1283389"
2851,Preescolar,CUENTO DE HADAS,MATUTINO,SOLON ARGÜELLO NO. 82,SANTA MARTHA ACATITLA,IZTAPALAPA,Particular,"SOLON ARGÜELLO NO. 82, SANTA MARTHA ACATITLA, IZTAPALAPA",19.3739901,-99.0229837,"19.3739901,-99.0229837"
2852,Preescolar,ADONAI,MATUTINO,JOSÉ MA. IGLESIAS MZ. 8 LT. 2,LAS PEÑAS,IZTAPALAPA,Particular,"JOSÉ MA. IGLESIAS MZ. 8 LT. 2, LAS PEÑAS, IZTAPALAPA",19.3397558,-99.0505517,"19.3397558,-99.0505517"
2853,Preescolar,KINDER CAMPUS COYOACAN,MATUTINO,AFRICA NO. 18,CONCEPCION,COYOACAN,Particular,"AFRICA NO. 18, CONCEPCION, COYOACAN",19.3447125,-99.1564908,"19.3447125,-99.1564908"
2854,Preescolar,INSTITUTO NOTTINGHAM,MATUTINO,AV. 553 NO. 75,SAN JUAN DE ARAGON,GUSTAVO A. MADERO,Particular,"AV. 553 NO. 75, SAN JUAN DE ARAGON, GUSTAVO A. MADERO",19.4508074,-99.0861532,"19.4508074,-99.0861532"
2855,Preescolar,CENTRO EDUCATIVO PAIDEIA,MATUTINO,MALINTZIN NO. 173,DEL CARMEN,COYOACAN,Particular,"MALINTZIN NO. 173, DEL CARMEN, COYOACAN",19.352101,-99.163324,"19.352101,-99.163324"
2856,Preescolar,JARDIN DE NIÑOS FRAY JUAN DE ZUMARRAGA,MATUTINO,PROVIDENCIA NO. 122,DEL VALLE,BENITO JUAREZ,Particular,"PROVIDENCIA NO. 122, DEL VALLE, BENITO JUAREZ",19.3989431,-99.1668628,"19.3989431,-99.1668628"
2857,Preescolar,GUARDERIA LINDAVISTA,MATUTINO,AV. WILFRIDO MASSIEU NO. 251,LINDAVISTA,GUSTAVO A. MADERO,Particular,"AV. WILFRIDO MASSIEU NO. 251, LINDAVISTA, GUSTAVO A. MADERO",19.4968295,-99.139411,"19.4968295,-99.139411"
2858,Preescolar,J.M.E. JUNTOS MEJORAMOS LA EDUCACIÓN,MATUTINO,CALLE DEL LLANO MZ. 112 LT. 15,SANTA MARIA AZTAHUACAN,IZTAPALAPA,Particular,"CALLE DEL LLANO MZ. 112 LT. 15, SANTA MARIA AZTAHUACAN, IZTAPALAPA",19.346974,-99.0283288,"19.346974,-99.0283288"
2859,Preescolar,COLEGIO MARCELINO JOSÉ DE CHAMPAGNAT,MATUTINO,SUR 105 NO. 155,MEXICALTZINGO,IZTAPALAPA,Particular,"SUR 105 NO. 155, MEXICALTZINGO, IZTAPALAPA",19.3579751,-99.1199023,"19.3579751,-99.1199023"
2860,Preescolar,MARIANNE FROSTING,MATUTINO,1RA. PRIV. DE SANTA MARÍA NO. 6 LT. 2,MAGDALENA ATLAZOLPA,IZTAPALAPA,Particular,"1RA. PRIV. DE SANTA MARÍA NO. 6 LT. 2, MAGDALENA ATLAZOLPA, IZTAPALAPA",,,
2861,Preescolar,GAN MONTESSORI,MATUTINO,ARMADA DE MEXICO NO. 51,LOMAS DE CHAMIZAL,CUAJIMALPA DE MORELOS,Particular,"ARMADA DE MEXICO NO. 51, LOMAS DE CHAMIZAL, CUAJIMALPA DE MORELOS",19.3854366,-99.2655443,"19.3854366,-99.2655443"
2862,Preescolar,INSTITUTO AUSBEL,MATUTINO,JILGUEROS S/N MZA. 121 LT. 11,LOS PADRES,LA MAGDALENA CONTRERAS,Particular,"JILGUEROS S/N MZA. 121 LT. 11, LOS PADRES, LA MAGDALENA CONTRERAS",19.3223718,-99.2481746,"19.3223718,-99.2481746"
2863,Preescolar,RICHMOND SCHOOL,MATUTINO,CRATER NO. 159,JARDINES DEL PEDREGAL,ALVARO OBREGON,Particular,"CRATER NO. 159, JARDINES DEL PEDREGAL, ALVARO OBREGON",19.3253806,-99.2043989,"19.3253806,-99.2043989"
2864,Preescolar,INSTITUTO EDUCATIVO DEREJ EMES,MATUTINO,FERNANDEZ LIZARDI NO. 16,PERIODISTA,MIGUEL HIDALGO,Particular,"FERNANDEZ LIZARDI NO. 16, PERIODISTA, MIGUEL HIDALGO",19.4465488,-99.2180636,"19.4465488,-99.2180636"
2865,Preescolar,VICENTE SUAREZ,MATUTINO,COPACABANA MZ. 42 LT. 22,LA POLVORILLA,IZTAPALAPA,Particular,"COPACABANA MZ. 42 LT. 22, LA POLVORILLA, IZTAPALAPA",19.3418319,-99.0109142,"19.3418319,-99.0109142"
2866,Preescolar,COLEGIO BILINGÜE DEL ANGEL,MATUTINO,LUIS GALVANI NO. 55 LT. 59,FUEGO NUEVO,IZTAPALAPA,Particular,"LUIS GALVANI NO. 55 LT. 59, FUEGO NUEVO, IZTAPALAPA",19.3309128,-99.1047239,"19.3309128,-99.1047239"
2867,Preescolar,CENTRO ESCOLAR INFANTIL MI ESCUELITA,MATUTINO,CERRADA DE CHICHIHUALTITLA,CANTERA PUENTE DE PIEDRA,TLALPAN,Particular,"CERRADA DE CHICHIHUALTITLA, CANTERA PUENTE DE PIEDRA, TLALPAN",19.3013926,-99.1649335,"19.3013926,-99.1649335"
2868,Preescolar,CENTRO EDUCATIVO PREESCOLAR PLAZAMIGOS,MATUTINO,CALZADA DE TLALPAN NO. 793,POSTAL,BENITO JUAREZ,Particular,"CALZADA DE TLALPAN NO. 793, POSTAL, BENITO JUAREZ",19.3913138,-99.1388053,"19.3913138,-99.1388053"
2869,Preescolar,COLEGIO SUMMER HILL,MATUTINO,RIO CARRIZAL NO. 17,REAL DEL MORAL,IZTAPALAPA,Particular,"RIO CARRIZAL NO. 17, REAL DEL MORAL, IZTAPALAPA",19.3838363,-99.0897039,"19.3838363,-99.0897039"
2870,Preescolar,ELISA ACUÑA Y ROSSETTI,MATUTINO,CDA. DE PAROTAS MZ. 124 LT. 60,SANTIAGO ACAHUALTEPEC 2A AMPLIACION,IZTAPALAPA,Particular,"CDA. DE PAROTAS MZ. 124 LT. 60, SANTIAGO ACAHUALTEPEC 2A AMPLIACION, IZTAPALAPA",19.3466867,-99.0115113,"19.3466867,-99.0115113"
2871,Preescolar,JUGANDO CON A B C,MATUTINO,BOSQUES DE ABEDULES MZ. 329 LT. 7,MIGUEL DE LA MADRID HURTADO,IZTAPALAPA,Particular,"BOSQUES DE ABEDULES MZ. 329 LT. 7, MIGUEL DE LA MADRID HURTADO, IZTAPALAPA",19.3416282,-99.001849,"19.3416282,-99.001849"
2872,Preescolar,COLEGIO ERNESTO ALCONEDO,MATUTINO,CALLE 69 NO. 41,SANTA CRUZ MEYEHUALCO,IZTAPALAPA,Particular,"CALLE 69 NO. 41, SANTA CRUZ MEYEHUALCO, IZTAPALAPA",19.3449362,-99.0470655,"19.3449362,-99.0470655"
2873,Preescolar,COLEGIO ALEMAN ALEXANDER VON HUMBOLDT,MATUTINO,PRADO NORTE NO. 559,LOMAS DE CHAPULTEPEC,MIGUEL HIDALGO,Particular,"PRADO NORTE NO. 559, LOMAS DE CHAPULTEPEC, MIGUEL HIDALGO",19.4270028,-99.2138853,"19.4270028,-99.2138853"
2874,Preescolar,MONTESSORI LAUREL,MATUTINO,AV. CINCO (RICARDO MONGES LOPEZ) NO. 73,EDUCACION,COYOACAN,Particular,"AV. CINCO (RICARDO MONGES LOPEZ) NO. 73, EDUCACION, COYOACAN",19.3376533,-99.1348468,"19.3376533,-99.1348468"
2875,Preescolar,JARDIN DE NIÑOS VASCO DE QUIROGA,MATUTINO,CAMINO REAL A TOLUCA NO. 394,BOSQUES DE TARANGO,ALVARO OBREGON,Particular,"CAMINO REAL A TOLUCA NO. 394, BOSQUES DE TARANGO, ALVARO OBREGON",19.3930358,-99.197401,"19.3930358,-99.197401"
2876,Preescolar,CENTRO EDUCATIVO MONTEVERDE,MATUTINO,DARIO FERNANDEZ NO. 28 Y CORNELIO LALRIOS SALAS NO. 9,PALMATITLA,GUSTAVO A. MADERO,Particular,"DARIO FERNANDEZ NO. 28 Y CORNELIO LALRIOS SALAS NO. 9, PALMATITLA, GUSTAVO A. MADERO",19.5533053,-99.1342949,"19.5533053,-99.1342949"
2877,Preescolar,INVERNESS COLLEGE,MATUTINO,SAN FRANCISCO NO. 418,DEL VALLE,BENITO JUAREZ,Particular,"SAN FRANCISCO NO. 418, DEL VALLE, BENITO JUAREZ",19.3927456,-99.1706335,"19.3927456,-99.1706335"
2878,Preescolar,WESTHILL INSTITUTE,MATUTINO,DOMINGO GARCIA RAMOS NO. 47,CLUB DE GOLF PRADOS DE LA MONTAÑA,CUAJIMALPA DE MORELOS,Particular,"DOMINGO GARCIA RAMOS NO. 47, CLUB DE GOLF PRADOS DE LA MONTAÑA, CUAJIMALPA DE MORELOS",19.3578017,-99.2654125,"19.3578017,-99.2654125"
2879,Preescolar,EL CASTILLO DE JAN COMENSKY,MATUTINO,AV. SANTIAGO MZ. 3 LT. 19,SANTIAGO ACAHUALTEPEC,IZTAPALAPA,Particular,"AV. SANTIAGO MZ. 3 LT. 19, SANTIAGO ACAHUALTEPEC, IZTAPALAPA",19.3553227,-99.0025896,"19.3553227,-99.0025896"
2880,Preescolar,COLEGIO USIGLI S. C.,MATUTINO,AQUILES SERDAN MANZANA 55 LOTE 18 ZONA 1,SANTA MARIA AZTAHUACAN,IZTAPALAPA,Particular,"AQUILES SERDAN MANZANA 55 LOTE 18 ZONA 1, SANTA MARIA AZTAHUACAN, IZTAPALAPA",19.3562378,-99.0346101,"19.3562378,-99.0346101"
2881,Preescolar,GABINO BARREDA,MATUTINO,"ANDADOR JOSE ANTONIO MOCTEZUMA, AGRUPAMIENTO A-6 CASA 4",UNIDAD HABITACIONAL ERMITA ZARAGOZA,IZTAPALAPA,Particular,"ANDADOR JOSE ANTONIO MOCTEZUMA, AGRUPAMIENTO A-6 CASA 4, UNIDAD HABITACIONAL ERMITA ZARAGOZA, IZTAPALAPA",19.3659405,-99.0018906,"19.3659405,-99.0018906"
2882,Preescolar,LICEO CULTURAL MODERNO,MATUTINO,PALACIO NO. 71,LA ASUNCION,IZTAPALAPA,Particular,"PALACIO NO. 71, LA ASUNCION, IZTAPALAPA",19.3635816,-99.0931068,"19.3635816,-99.0931068"
2883,Preescolar,JARDÍN DE NIÑOS CONEYOTL-PILTZINTLI,MATUTINO,INDEPENDENCIA Y CUITLAHUAC NO. 3,SAN PEDRO ATOCPAN SECCION 3,MILPA ALTA,Particular,"INDEPENDENCIA Y CUITLAHUAC NO. 3, SAN PEDRO ATOCPAN SECCION 3, MILPA ALTA",19.1942041,-99.0267076,"19.1942041,-99.0267076"
2884,Preescolar,"MIMOS, MI PRIMER COLE",MATUTINO,MONTE EVEREST NO. 725,LOMAS DE CHAPULTEPEC,MIGUEL HIDALGO,Particular,"MONTE EVEREST NO. 725, LOMAS DE CHAPULTEPEC, MIGUEL HIDALGO",19.4183938,-99.2158461,"19.4183938,-99.2158461"
2885,Preescolar,LICEO EMBAJADORES DEL REY,MATUTINO,AV. NUEVO LEON NO. 673,CALTONGO,XOCHIMILCO,Particular,"AV. NUEVO LEON NO. 673, CALTONGO, XOCHIMILCO",19.2588148,-99.0846275,"19.2588148,-99.0846275"
2886,Preescolar,BRUNER,MATUTINO,RÍO MISSISIPPI MZ. 540 LT. 13,PUENTE BLANCO,IZTAPALAPA,Particular,"RÍO MISSISIPPI MZ. 540 LT. 13, PUENTE BLANCO, IZTAPALAPA",19.327956,-99.0647601,"19.327956,-99.0647601"
2887,Preescolar,INSTITUTO INFANTIL DANER,MATUTINO,RELOJEROS NO. 2,EL RETOÑO,IZTAPALAPA,Particular,"RELOJEROS NO. 2, EL RETOÑO, IZTAPALAPA",19.3716733,-99.1226906,"19.3716733,-99.1226906"
2888,Preescolar,LIBERTADES INDIVIDUALES,MATUTINO,1A. CDA. DE VILLA FRANQUEZA MZ. 18 LT. 20,DESARROLLO URBANO QUETZALCOATL,IZTAPALAPA,Particular,"1A. CDA. DE VILLA FRANQUEZA MZ. 18 LT. 20, DESARROLLO URBANO QUETZALCOATL, IZTAPALAPA",19.3254756,-99.0446962,"19.3254756,-99.0446962"
2889,Preescolar,PICCOLO GIARDINO,MATUTINO,CERRADA SAN JERONIMO NO. 144,SAN JERONIMO LIDICE,LA MAGDALENA CONTRERAS,Particular,"CERRADA SAN JERONIMO NO. 144, SAN JERONIMO LIDICE, LA MAGDALENA CONTRERAS",19.3246813,-99.2221175,"19.3246813,-99.2221175"
2890,Preescolar,JARDÍN DE NIÑOS CEDROS,MATUTINO,AV. MINERVA NO. 253,FLORIDA,ALVARO OBREGON,Particular,"AV. MINERVA NO. 253, FLORIDA, ALVARO OBREGON",19.3583621,-99.1785093,"19.3583621,-99.1785093"
2891,Preescolar,JARDIN DE NIÑOS KINDERWELT,MATUTINO,RIO BLANCO NO. 14,SAN JERONIMO ACULCO,LA MAGDALENA CONTRERAS,Particular,"RIO BLANCO NO. 14, SAN JERONIMO ACULCO, LA MAGDALENA CONTRERAS",19.3156407,-99.2246219,"19.3156407,-99.2246219"
2892,Preescolar,PLAY AND LEARN,MATUTINO,AV. SAN JERONIMO NO. 601,LOMAS QUEBRADAS,LA MAGDALENA CONTRERAS,Particular,"AV. SAN JERONIMO NO. 601, LOMAS QUEBRADAS, LA MAGDALENA CONTRERAS",19.3174793,-99.2371372,"19.3174793,-99.2371372"
2893,Preescolar,CADI KIDS,MATUTINO,ARISTOTELES NO. 98,POLANCO CHAPULTEPEC,MIGUEL HIDALGO,Particular,"ARISTOTELES NO. 98, POLANCO CHAPULTEPEC, MIGUEL HIDALGO",19.4309923,-99.1937376,"19.4309923,-99.1937376"
2894,Preescolar,COLEGIO PEDAGÓGICO FRANCISCO DE MONTEJO,MATUTINO,EULOGIO PARRA NO. 35,JUAN ESCUTIA,IZTAPALAPA,Particular,"EULOGIO PARRA NO. 35, JUAN ESCUTIA, IZTAPALAPA",19.3969857,-99.0532433,"19.3969857,-99.0532433"
2895,Preescolar,RABBIT,MATUTINO,INDEPENDENCIA MZ. 2 LT. 2,SANTA MARTHA ACATITLA,IZTAPALAPA,Particular,"INDEPENDENCIA MZ. 2 LT. 2, SANTA MARTHA ACATITLA, IZTAPALAPA",19.3640555,-99.0092889,"19.3640555,-99.0092889"
2896,Preescolar,COLEGIO PAULO FREIRE,MATUTINO,AGUASCALIENTES SUR NO. 32 Y BUENAVISTA NO. 11,SAN MATEO BARRIO,MILPA ALTA,Particular,"AGUASCALIENTES SUR NO. 32 Y BUENAVISTA NO. 11, SAN MATEO BARRIO, MILPA ALTA",19.1915029,-99.0254124,"19.1915029,-99.0254124"
2897,Preescolar,COLEGIO CANTABRIA S.C.,MATUTINO,NORTE 27 NO. 46,NUEVA VALLEJO,GUSTAVO A. MADERO,Particular,"NORTE 27 NO. 46, NUEVA VALLEJO, GUSTAVO A. MADERO",19.4930767,-99.1504987,"19.4930767,-99.1504987"
2898,Preescolar,KINDER LIGHTHOUSE,MATUTINO,GALILEO NO. 82,POLANCO REFORMA,MIGUEL HIDALGO,Particular,"GALILEO NO. 82, POLANCO REFORMA, MIGUEL HIDALGO",19.4319904,-99.1928688,"19.4319904,-99.1928688"
2899,Preescolar,KINDERGYM,MATUTINO,CERRADA DE LAS BRUJAS NO.2,RESIDENCIAL EX-HACIENDA COAPA,TLALPAN,Particular,"CERRADA DE LAS BRUJAS NO.2, RESIDENCIAL EX-HACIENDA COAPA, TLALPAN",19.296109,-99.126481,"19.296109,-99.126481"
2900,Preescolar,CARACOLETA,MATUTINO,PALO ALTO NO. 28,CAMPESTRE PALO ALTO FRACCIONAMIENTO,CUAJIMALPA DE MORELOS,Particular,"PALO ALTO NO. 28, CAMPESTRE PALO ALTO FRACCIONAMIENTO, CUAJIMALPA DE MORELOS",19.3812235,-99.2562635,"19.3812235,-99.2562635"
2901,Preescolar,JARDIN DE NIÑOS PEDRO DE ALBA,MATUTINO,ROSA MARIA SIQUEIROS NO. 231,SAN FRANCISCO CULHUACAN EJIDO,COYOACAN,Particular,"ROSA MARIA SIQUEIROS NO. 231, SAN FRANCISCO CULHUACAN EJIDO, COYOACAN",19.3309136,-99.1204513,"19.3309136,-99.1204513"
2902,Preescolar,KINDER KARE GUARDERIA,MATUTINO,AV. CEDROS NO. 74,CONTADERO,CUAJIMALPA DE MORELOS,Particular,"AV. CEDROS NO. 74, CONTADERO, CUAJIMALPA DE MORELOS",19.3494661,-99.295343,"19.3494661,-99.295343"
2903,Preescolar,COLEGIO MENAGEN BEGUIN,MATUTINO,POZO PEDREGAL NO. 91,REYNOSA TAMAULIPAS,AZCAPOTZALCO,Particular,"POZO PEDREGAL NO. 91, REYNOSA TAMAULIPAS, AZCAPOTZALCO",19.4952649,-99.1857087,"19.4952649,-99.1857087"
2904,Preescolar,COLEGIO POLANCO,MATUTINO,TEMISTOCLES NO. 309,POLANCO REFORMA,MIGUEL HIDALGO,Particular,"TEMISTOCLES NO. 309, POLANCO REFORMA, MIGUEL HIDALGO",19.4361507,-99.1913007,"19.4361507,-99.1913007"
2905,Preescolar,INSTITUTO PAIDOS INTERACTIVO,MATUTINO,AV. CONGRESO DE LA UNION NO. 3513,RIO BLANCO,GUSTAVO A. MADERO,Particular,"AV. CONGRESO DE LA UNION NO. 3513, RIO BLANCO, GUSTAVO A. MADERO",19.4562227,-99.1141338,"19.4562227,-99.1141338"
